apices,coty,leaves,flower,fruit,root
Solyc06g066330,7.08550040146813,12.1912081408078,7.62235887101021,6.2399259426486,19.2693174460385,6.16439958280293
Solyc06g066340,13.3249110733387,4.80566075838951,10.7874393065507,9.73700040308299,6.25336763974271,8.23561956159869
Solyc06g066345,0,0,0,0,0,0
Solyc06g066360,0,0,0.0308125715091154,0,0.0261903963771145,0
Solyc06g066370,7.05149993106284,37.6819488096736,145.72861834614,43.3268503554135,74.7550169769245,85.4000929559244
Solyc06g066380,8.48427511351493,3.96634696142305,10.7871632350729,5.79890188564926,14.0231312581771,7.53236234101738
Solyc06g066390,0.183356743191376,0,0.120906957691238,0,0.111793035725179,0
Solyc06g066400,23.6959466981505,6.85007983917869,5.32344133869326,4.26485346002732,9.33598972675189,7.21586708757331
Solyc06g066410,0,0,0.0468378886770292,0.819178266136775,0.133580048887599,0
Solyc06g066420,1.27292080176863,17.1386797596936,7.03807542699787,2.00340608847481,6.04158992783797,0.665947995645598
Solyc06g066430,23.1123966458805,8.17063318811419,17.6118021047431,36.9140585366032,7.09860367205464,5.02030882156876
Solyc06g066440,9.90044102137671,7.17245574891254,12.0239609315966,42.5530595457509,13.2254049083176,21.1722773320646
Solyc06g066460,16.0963757741061,18.7150190711898,36.7569133383007,24.1500694239982,31.2383215090198,27.0025493384698
Solyc06g066470,6.6135079764543,2.27457234793172,25.4991930934881,12.8717362161122,23.5062666950501,19.5769301425012
Solyc06g066475,0.0477577387211629,0,0.0223640473657278,0,0,0.29505479232796
Solyc06g066480,0,0,0,0,0,0
Solyc06g066490,1.32085090598667,0,1.58364080482941,3.81367562241137,0.189432814555705,15.7114088714706
Solyc06g066500,5.36150116421564,0.383621509811503,3.14411978646311,6.48850890816842,1.01761429984939,22.6849402893295
Solyc06g066510,0.758688629831538,0,0.0887785220693815,0.941036841893715,0.0647458297307094,2.08095920251662
Solyc06g066520,3.31422037755202,0,2.63550897230911,8.8412741422567,2.8530377960257,101.803372516805
Solyc06g066530,0.390803638707493,4.05004959470377,14.5120250062794,2.49622335059464,0,0
Solyc06g066540,2.7730781687349,0.255747673207669,2.19641611886367,1.00419386249934,9.1656836322737,3.59548103127985
Solyc06g066550,22.4004068568016,35.5864047323426,12.5357679304705,14.5062160682356,18.3365178142847,18.5157728000464
Solyc06g066560,0.417323429800388,3.19448969466991,0.252088337809778,0,0.0285151926471809,5.35527111338271
Solyc06g066570,22.1125787266102,14.3201110073137,25.8008434328316,32.5471101055884,36.4230529790482,29.8010249745865
Solyc06g066580,6.66145655335976,1.95063413332568,7.2106698629038,12.4270163767397,4.24403951871061,51.8748908235104
Solyc06g066590,0.18783434553861,2.46985557349783,0.238842726810378,2.28238762286998,0.917903501203799,18.3034338261788
Solyc06g066600,6.56990208272721,0.232496724450819,7.76634399064229,11.055658460072,40.8142638023877,10.1471889239691
Solyc06g066610,16.1130850709976,37.2394163051947,19.1599261394102,21.7594014816732,32.0235775606245,37.5144214563714
Solyc06g066620,149.658228801374,208.139112964882,114.016435444336,125.48909997589,130.578259139036,13.7473201762596
Solyc06g066630,1.16511193958964,1.23996256228146,3.98003162245727,0.473488680159366,4.18352590857605,1.65730617261334
Solyc06g066640,431.466473764191,1106.85204432886,626.141765073259,102.257764705869,61.1916595955911,0.834526057667595
Solyc06g066650,3.04199442318671,1.97310392964644,9.38641392760872,6.54957574079608,0.781074063315603,3.39813598650644
Solyc06g066660,532.098306049502,101.095543035676,467.047816320858,236.408757498498,312.430745372886,270.053198166285
Solyc06g066670,9.99881503073047,27.5536550275286,3.92351873115815,1.03569814323655,1.95920439264914,3.70397449038528
Solyc06g066680,3.67803664137546,1.06636798060001,2.66263390549411,20.5193618522989,2.64678657428618,1.99863864802976
Solyc06g066690,0.0460057579611924,0.150343632924594,0.364031274480811,1.91184445470163,0.0322341426493342,0
Solyc06g066700,2.14642897843869,5.32722565586994,106.298710591413,3.46042192328175,0,0
Solyc06g066710,5.85680151817211,0.84705265384096,11.4727516725887,0.232808294336854,0.0949605502717075,6.85519732441815
Solyc06g066730,25.0101486541614,15.6430078135575,27.7987887397148,11.0520545235781,29.3303073883912,39.6272829995076
Solyc06g066740,18.4585472597648,9.44468463953599,17.5785954673962,16.1204675065217,21.6937607943824,24.2365264794267
Solyc06g066750,16.2285913686746,2.22807045041802,8.79079600117706,2.50645936859567,16.4338789700518,21.5390068311781
Solyc06g066760,4.00564980547838,4.43678295114196,11.6670727659839,16.0327217893775,22.9585281644952,29.0666948979467
Solyc06g066770,9.89724254335882,9.96546838458031,5.94687104735557,9.24949436144003,24.4585215027462,29.4860616143384
Solyc06g066780,20.2481892873148,16.9371983671095,15.0223501852472,10.9183613172826,14.7783714535754,24.9169879331095
Solyc06g066790,37.0093999687963,34.8090322572857,29.6755508267758,25.3443352503463,29.5004818391318,49.9279319135225
Solyc06g066800,29.5144525650003,4.65454873614651,109.659261475671,47.2095413639788,58.5418070209634,46.6865632646631
Solyc06g066810,21.08593969279,52.1942567221621,28.2894399691529,14.6991471892545,18.5204836901359,27.0995202372629
Solyc06g066820,0.170494403253776,0.150343632924594,0.148731877467149,6.71320583189167,0.868088709107942,2.95189466584614
Solyc06g066830,0,0.127873836603835,0.0112650817879455,0,0.255080734488285,467.749377964403
Solyc06g066840,18.6826565109867,22.2133677827043,16.6231378922698,1.8415744083896,0.0104530830783571,0.480817065599941
Solyc06g066850,0,0,0,0,0,0
Solyc06g066853,0.0262473884203921,1.86848104179946,0.197332813157007,0.0443046898779636,0.0153244886249819,0.150595731761071
Solyc06g066857,0,0,0,0,0,0
Solyc06g066860,0.384762931843082,3.14409479809344,0.335725221572815,0.089506689930671,0,0
Solyc06g067860,0.0167697485664315,0,0.0532060226674048,0,0.00975498609121342,247.088546126383
Solyc06g067870,0.598042623977783,6.52457931970047,0.945404085560883,0.058876174059309,0.0416543389660648,201.150536078637
Solyc06g067880,96.1936223442598,144.30399191957,78.2158147490322,103.40959365835,171.199781503057,129.015929141352
Solyc06g067890,6.65986879879218,7.07712125969455,18.9110407720562,40.1128979229511,7.08663738277354,24.9628809832158
Solyc06g067900,0.0341939237211333,0,0.155519642785723,0.213117167134753,0.0133741111940544,0.156784017099759
Solyc06g067910,3.79324414389877,4.38716920700158,3.46598444052806,1595.10574172928,7.16187278946485,81.2874565609725
Solyc06g067920,42.6007763216066,25.3023935327224,42.2217734664999,32.235692715017,45.4729778054699,45.6827125597934
Solyc06g067930,0,0,0,0,0,0.102698458647078
Solyc06g067940,92.0060059077822,60.5284277040103,84.6130014382017,85.1019704834193,115.404743412842,157.950696980086
Solyc06g067950,35.4055285078541,5.55043398169176,5.4945862489277,12.0930193538066,21.8241080195183,38.8341057824071
Solyc06g067960,126.939793717853,27.7915942927967,59.6733404150542,93.9258066162709,89.0910400380258,67.9794648624455
Solyc06g067970,16.4913283829377,0.127873836603835,20.9797129394739,36.8265037851779,42.4663678648238,25.8505316443978
Solyc06g067980,0.677974927950585,0.232496724450819,4.32323033565801,511.889319520802,2.47375553642476,12.5171540575292
Solyc06g067990,31.6261482853557,17.049607253082,21.7036835929119,14.515322271675,21.3422309104015,22.5909259535753
Solyc06g068000,0,0,0,0,0,0
Solyc06g068010,157.834326993402,58.9070888955039,51.503234351441,35.464135484918,48.8058562287633,20.709795371319
Solyc06g068020,0,0,0,0.206755219430497,0.0881900715588817,0
Solyc06g068030,31.1587218664016,17.0418683962075,16.6046716803531,14.585983182467,40.4608188817236,34.7588566008769
Solyc06g068040,3.90221677498968,0.673458072159517,6.21973821482726,2.79983877919633,0.0665674574245207,2.25964024960677
Solyc06g068050,17.2813202078125,2.25210255161096,5.04753559518338,14.7956100097108,22.5636774985139,17.9146129982745
Solyc06g068055,7.36707464476523,32.3849573332342,7.91753878308058,7.75721856817718,14.8278602540857,11.1794530119313
Solyc06g068070,0.200434602482994,0,0.268847558057717,0,0.115624945271335,0
Solyc06g068080,32.704523906674,19.3714498878458,30.1576909474784,18.9010912917377,29.1453282427732,27.7264001144001
Solyc06g068090,41.8072358173862,79.1023787777869,72.6728742026202,61.4085848065681,111.802254532081,155.987620510401
Solyc06g068100,0,0,0,0,0,0.250564144700672
Solyc06g068110,0,0,0,4.39036847315521,0.229423941716067,0.109942748261187
Solyc06g068120,9.79909215044488,26.6035889319639,10.7008113538797,34.2922888871128,23.5066015019945,16.1087645202165
Solyc06g068130,0,0,0.65585735092238,0.0604572240033875,22.95572932469,0.196591773271654
Solyc06g068140,139.803872311996,283.740623771959,129.614419646891,75.773632637379,114.873783407529,92.1049788677521
Solyc06g068150,0.256418655436605,0.788150511071587,0.371805623576513,1.7573690054961,0.319556324118363,0.065497630658726
Solyc06g068160,0.465406851487798,0.998958591637736,1.93090628123831,1.58876770404185,6.56696508374285,0.189106085651337
Solyc06g068165,2.67885383053935,0.8710847550339,0.704353255025125,0,0.145915399439352,0.859783319579323
Solyc06g068170,12.0913788475401,0.428561102453023,6.925764238894,0.227559080191689,0.198263121131295,0.50378658993275
Solyc06g068180,2.11543824239836,0,1.27329308519583,1.85147683497865,1.41612343967341,0.408681784024876
Solyc06g068190,3.06473517139317,0.705997419545361,1.38542989147233,2.998338075551,3.06443599056824,1.28562689498413
Solyc06g068200,0.23030747361997,0,0.31360743836281,0.17104568225745,0.63729584192408,0.542488074022464
Solyc06g068210,3.93373719591965,4.97225049438151,5.01438404120294,3.43444333903903,10.4363835521488,9.75774846816268
Solyc06g150129,2.34644236821567,0,1.30245127935719,0.333437263336433,3.38569999238989,2.03492382917039
Solyc06g068220,52.3991819261724,196.894940592396,124.101778518513,85.0736757158793,30.0460747565118,6.60481318482963
Solyc06g068230,64.4676617552346,360.546677742341,61.4221037432403,84.5430788165839,45.6640681498153,3.7417821378547
Solyc06g068240,17.1201369869896,6.69428090231914,28.0493642224021,2.4518947521925,9.11680028668435,13.7011471678968
Solyc06g068250,0,0,0.0587329239764072,0,0.0602717290419689,0
Solyc06g068260,0,0,0.108830357065374,0,0.104227319923436,0
Solyc06g068270,5.49015203607423,16.4900820824142,4.82991162303982,0.82579834327217,21.7583705896697,1.03348150770352
Solyc06g068280,10.346767250239,15.4259632766203,18.7530088133999,20.3312064758346,25.1626714316141,22.2610610669462
Solyc06g068290,26.923083558226,15.8173835476751,24.3739814619907,10.1749670466477,13.4021335592375,5.25342599719401
Solyc06g068295,21.3901460011733,3.49206511389242,12.0539602032148,3.93948742623658,3.24719173065083,1.32481011654731
Solyc06g068310,30.6245562358976,1.21827391839679,5.94354674772741,2.34899375411904,1.18440362858629,5.48742531194964
Solyc06g068320,99.7886650989799,207.803726518664,83.4234898065841,49.2473723366713,132.046870630139,124.578802183978
Solyc06g068330,0.129240124771888,0.150343632924594,2.84069084389324,8.20964966753954,7.36056387420341,4.30284126043743
Solyc06g068340,0.0843200340240182,0.555653786620768,0.0812123031704567,0,0.0348764873841429,1.06887573293622
Solyc06g068350,4.41475391027902,2.64734315424205,65.5331508243978,0,0.0299638405660557,0
Solyc06g068360,22.6915423627051,1.50889163318089,2.44644840472614,13.0003967573982,0.836673081150037,10.7565985414283
Solyc06g068370,1.34379147293408,0,1.260986315041,4.93374060657912,5.22614093942542,2.95285270354603
Solyc06g068380,18.0354755335245,10.6156882711007,8.24068478776351,97.3420807847963,59.2042725758921,60.9618906193122
Solyc06g068390,0.977398598662518,0.487463245222398,3.63394235653625,25.3119877163445,11.6549080187532,6.44489173613105
Solyc06g068400,73.9717113436354,17.3649783171264,29.795383762808,19.5510841370553,34.6313186547561,26.3758357621323
Solyc06g068410,34.9713752831804,14.5750775280853,22.6053653954275,21.7234876997606,24.6407712298024,22.9265614933148
Solyc06g068420,0,0,0,0,0,0
Solyc06g068430,0.806657470384443,14.611509874534,0.420170583982881,0.855977001312352,2.13831174891409,0.818867964816188
Solyc06g068440,42.0380193317806,3.68734833945853,9.67097535680481,13.9402838766388,26.3167810388238,187.137584021211
Solyc06g068450,5.38456536272028,3.67033384707273,11.3535558366733,22.6324867297636,62.3511572591129,39.0178540990951
Solyc06g068460,10.0071832085422,45.2007654282619,70.0225835486964,15.3162098638549,81.3110108664895,22.3379924928423
Solyc06g068470,6.11105311508196,4.91880365554709,2.59903773166124,4.61142895294512,12.023895350769,2.36975990593971
Solyc06g068480,61.1953165798745,95.5598272303131,70.9534136339327,27.3113371446908,32.9165300423299,6.84595049151125
Solyc06g068490,11.9949359039799,8.98976074169945,14.6296498579823,26.1208120588513,31.1015805038188,37.0870281845061
Solyc06g068500,24.697415625713,165.158093879052,66.1702092683966,115.376652237559,207.210380442016,144.951554797515
Solyc06g068510,2.86435870209799,5.15363107418849,2.84228726745044,3.25482361597673,2.22842458163955,4.12191839652312
Solyc06g068520,16.4320477392297,1.66079757097767,14.9200562294849,227.773816337238,35.1555187190837,157.01111832103
Solyc06g068530,0,0,1.1330035016792,1.2803990912119,0.374804983705417,1.42988605242517
Solyc06g068540,6.42832417140281,10.1607516101464,11.9143437555531,28.5992875208114,16.1621051769848,27.4875942087926
Solyc06g068550,9.24319384987427,11.3999457831095,2.79959102940845,3.1929611216846,41.2970591627006,1.94936924674882
Solyc06g068560,4.33269359369388,3.52771630790494,4.38502626186837,5.9660180068436,5.42400558659667,22.1692760581993
Solyc06g068570,3.89822032182471,7.61185479174906,2.55431444855993,2.1384555457515,1.13074453770237,3.04915969039915
Solyc06g068580,0,0,0,0,0,0
Solyc06g068590,0.254062795085961,0.127873836603835,0.353397960747989,0.547109076674579,2.67440093738878,1.21717995229554
Solyc06g068600,1.2547678626733,0.974926490444794,1.69592951401643,36.4654652578246,36.5448215854861,3.81021838300427
Solyc06g068605,3.04066614991634,0.255747673207669,8.4649248430121,6.67514223176312,8.65215553978729,8.20101012521815
Solyc06g068610,5.71889933201698,0.254966520771578,9.58697494301599,5.28565396729991,8.11163961395802,7.28170730648058
Solyc06g068620,44.288411558573,7.75447233091684,80.5779253954529,86.5289948490864,74.6612282044296,17.7901630686891
Solyc06g068630,5.68304198385935,0,3.29626079425295,4.99614170507055,7.98091300235728,22.645288574326
Solyc06g068640,0,0,2.18598705889038,0,0,0.45426910459748
Solyc06g068650,11.1241901260009,6.88105688169235,50.3263741092798,55.3704946091921,5.49718219948086,133.240947655437
Solyc06g068660,0.282627757046432,2.62019920642243,0.050111547628001,1.02809157642043,0.0561486379884158,0.164232659076113
Solyc06g068670,266.87401282938,170.704353529752,189.96727380084,111.214842392666,69.0899311471663,49.409079150577
Solyc06g068680,6.77712548522401,7.28558588295243,1.73926298137974,2.10617119502453,1.33734653310063,29.208563270627
Solyc06g068690,8.2672811642867,2.63338060411419,1.93576421713533,0.689210037135594,0.179411964563119,0.382132059211815
Solyc06g068700,1.1233858541776,0.278217469528429,1.1702337967502,3.89452390039882,0.968230593809183,2.20302490601326
Solyc06g068710,93.9673257642488,1.12605127580548,40.4409547547063,18.2689441884174,19.494694934727,17.1839252399536
Solyc06g068720,11.858598487938,17.7261899349859,12.9751221138549,17.1334701800724,14.7253314803392,14.1331548637176
Solyc06g068730,0,0,0,0,0,0
Solyc06g068740,10.2379085001577,3.52771630790494,8.4246180574059,8.13956998678882,21.7982933887164,10.931584565782
Solyc06g068750,20.7826631860076,22.5194376850021,14.2630215892611,23.804331838005,25.4775669511727,5.16511271474395
Solyc06g068760,80.8634889322022,57.7957597072467,68.687312217169,108.782738312627,56.3933852007728,40.6153419109323
Solyc06g068770,12.6357724184481,43.5919977262193,15.6410937651179,3.62889427367882,6.58229114586294,53.6177366947655
Solyc06g068780,108.25816422551,49.0152447412412,48.9506227042057,35.9908063723285,63.3085743185249,81.0274150899373
Solyc06g068790,0.836386919296316,0.488244397658488,0.447147935733862,0,0.358139640278064,0.92788257190084
Solyc06g068800,34.6953266566128,46.5857017501371,12.163403616644,30.2895867766573,8.02877241206656,3.60378461668122
Solyc06g068810,2.43110196382736,0.984214889073789,1.85208408615785,0.733264824715289,4.89225647637851,3.25267988186862
Solyc06g068815,1.39564889657298,1.08961892935686,1.83463013873908,1.1420990042598,5.98743475955224,12.4672202185609
Solyc06g068820,32.9515184350586,11.3410907815911,11.9938075321452,18.2473168291403,14.3913924366836,15.4700128181717
Solyc06g068830,0,0,0.0532438676074203,0.246845037708699,0.0464919972253518,0.919078720929621
Solyc06g068840,16.9572146494193,11.906814119277,19.2454125444929,17.7976781617189,30.003651580585,30.516605441632
Solyc06g068850,11.1008027515492,10.3475275895197,11.1388136687785,9.00574829297523,19.4778149100709,8.20346517334227
