coty,In,hypo,leaves,flower,fruit,root
Solpri1_01g001370,0.677199895810823,0.251225220087839,0.721082992051953,0.645108079792976,0.07789243104604,0,1.5044659915192
Solpri1_01g001380,0.240483790959575,0.749181361675653,0.686654105194078,0.119578700991997,0.106831266344071,0.305834379465098,1.11814457836844
Solpri1_01g001390,2.20955675914874,5.69190148154656,5.91876663950664,1.57411212163362,2.08745565674482,3.37971430013776,55.6613081325621
Solpri1_01g001400,172.305713736051,43.3654030594345,41.4345587967951,186.600869644216,7.20656996450245,15.8698101556865,5.09066105448504
Solpri1_01g001410,0.332878474477108,0.37814604383207,2.05701475684886,0,6.80947880800278,9.51136488626892,52.009328200043
Solpri1_01g001420,7.57369676310386,13.0283485147207,18.5130563864322,5.5461720228151,11.1489698193234,16.3574678594395,20.38044011357
Solpri1_01g001430,4.2056851335498,6.98570792069053,8.89444562472526,3.13382412153377,6.46272931063667,11.4362261921177,13.0577927518385
Solpri1_01g001440,59.0299684812965,101.839500935037,51.0202670784244,83.693191205891,26.7895913229514,46.4047147027697,41.7079645235661
Solpri1_01g001450,22.5661655980369,22.9122116179919,31.1122924405091,16.0550872248914,31.7899371869383,42.3655928948497,33.7832330926364
Solpri1_01g001480,0.0800734730112234,0.031994923357486,0.466912022217138,0.0984863082301835,0.412383680274243,0,0.449456743055731
Solpri1_01g001490,0.226712736624228,0.0675890126240914,0.927083822176859,0.21520137433991,0.167323285727508,0,0.079555103649922
Solpri1_01g001500,0.53743436624464,0.280755954588561,1.23683031479779,0.863623818067603,1.49250405277639,0.126395694197527,6.59165929904538
Solpri1_01g001510,0,0,0.264465140564885,0,5.90186304249747,1.52809159493991,0.155175185386941
Solpri1_01g001520,8.24680608634903,15.8905048411985,9.39641790311309,8.54907460329575,8.99167179851236,9.23744850595381,8.10919278283296
Solpri1_01g001530,18.2916198019497,19.9952633407514,83.2295675382051,6.52120903228822,105.270100623485,228.840386944588,98.7582529896777
Solpri1_01g001540,0,100.013238717843,0.416192550451101,0.288067890615394,273.795291063902,2365.84724705724,0.230955894461965
Solpri1_01g001550,0,0.116621805708822,0,0,0.7403815347966,5.16374141224299,0
Solpri1_01g001560,0.322218560945974,2.40800697913004,9.07016635499748,0.327730348450133,5.70860703190333,12.7126958039466,0
Solpri1_01g001570,0.508234125004336,0.704127959790584,5.44951468856934,0.476914194898284,0.0729278293207905,0.0561886313296283,0.0548662732725008
Solpri1_01g001580,0,0,0,0,0.45579893325494,0,0.0891834942219735
Solpri1_01g001590,41.9076314537723,16.4117777711784,25.0070038021966,39.9771764219293,8.92167116452844,23.0874439621559,4.26695424228133
Solpri1_01g001600,10.9401720615808,50.7303765827053,53.8086705400616,11.5091893669556,134.634072052969,85.6022801217844,137.654002768741
Solpri1_01g001610,10.9754087270063,17.7908285488174,20.9624407353279,9.26281925346366,10.3542197418123,38.7966514673625,35.0345792559274
Solpri1_01g001620,2.02093546958111,13.1297536809416,46.7421363975523,4.24791005962388,0.605058712214352,0.897602196430164,28.5849660064883
Solpri1_01g001630,1.29440944162796,6.98723595898133,7.68168164948579,1.69615622783679,1.93713280816797,3.94788844296693,11.1234525020686
Solpri1_01g001640,34.064884366797,38.9849054118386,70.1850221086688,21.2794641033529,22.4602302189206,34.4682909492652,53.4137694033399
